Id,TimeStamp,DateTime,Dc,State,EnergyConsumption,VmsCount,MigratedVmsCount,CpuSpecs,RamSpecs,BwSpecs,SizeSpecs,CpuProv,RamProv,BwProv,SizeProv,CpuReq,RamReq,BwReq,SizeReq
3,1357257600670,2013-01-04 09:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357257600670,2013-01-04 09:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357257600670,2013-01-04 09:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357261200670,2013-01-03 23:00:00,5,Running,0.1393,3,0,3000,4096,1024,327680,1569,945,32,157286,1569,945,32,157286
22,1357261200670,2013-01-03 23:00:00,5,Running,0.1402,3,0,3000,4096,1024,327680,1596,919,32,157286,1596,919,32,157286
23,1357261200670,2013-01-03 23:00:00,5,Running,0.1407,3,0,3000,4096,1024,327680,1612,978,27,157286,1612,978,27,157286
24,1357261200670,2013-01-03 23:00:00,5,Running,0.1426,3,0,3000,4096,1024,327680,1667,984,28,157286,1667,984,28,157286
25,1357261200670,2013-01-03 23:00:00,5,Running,0.1388,3,0,3000,4096,1024,327680,1554,915,28,157286,1554,915,28,157286
16,1357261200670,2013-01-03 20:00:00,4,Running,0.1404,3,0,3000,4096,1024,327680,1601,952,29,157286,1601,952,29,157286
17,1357261200670,2013-01-03 20:00:00,4,Running,0.1422,3,0,3000,4096,1024,327680,1657,948,30,157286,1657,948,30,157286
18,1357261200670,2013-01-03 20:00:00,4,Running,0.1427,3,0,3000,4096,1024,327680,1670,923,31,157286,1670,923,31,157286
19,1357261200670,2013-01-03 20:00:00,4,Running,0.1169,1,0,3000,4096,1024,327680,546,300,10,52429,546,300,10,52429
20,1357261200670,2013-01-03 20:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357261200670,2013-01-04 02:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357261200670,2013-01-04 02:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357261200670,2013-01-04 02:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357261200670,2013-01-04 02:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357261200670,2013-01-04 02:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357261200670,2013-01-04 02:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357261200670,2013-01-04 02:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357261200670,2013-01-04 02:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357261200670,2013-01-04 02:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357261200670,2013-01-04 02:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357261200670,2013-01-04 10:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357261200670,2013-01-04 10:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357261200670,2013-01-04 10:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357261200670,2013-01-04 10:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357261200670,2013-01-04 10:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357264800670,2013-01-04 00:00:00,5,Running,0.1492,3,0,3000,4096,1024,327680,1908,1117,29,157286,1908,1117,29,157286
22,1357264800670,2013-01-04 00:00:00,5,Running,0.1488,3,0,3000,4096,1024,327680,1892,1100,28,157286,1892,1100,28,157286
23,1357264800670,2013-01-04 00:00:00,5,Running,0.1483,3,0,3000,4096,1024,327680,1865,1130,29,157286,1865,1130,29,157286
24,1357264800670,2013-01-04 00:00:00,5,Running,0.1492,3,0,3000,4096,1024,327680,1911,1092,31,157286,1911,1092,31,157286
25,1357264800670,2013-01-04 00:00:00,5,Running,0.1489,3,0,3000,4096,1024,327680,1895,1096,28,157286,1895,1096,28,157286
16,1357264800670,2013-01-03 21:00:00,4,Running,0.1475,3,0,3000,4096,1024,327680,1823,1126,31,157286,1823,1126,31,157286
17,1357264800670,2013-01-03 21:00:00,4,Running,0.1490,3,0,3000,4096,1024,327680,1902,1096,29,157286,1902,1096,29,157286
18,1357264800670,2013-01-03 21:00:00,4,Running,0.1477,3,0,3000,4096,1024,327680,1834,1101,29,157286,1834,1101,29,157286
19,1357264800670,2013-01-03 21:00:00,4,Running,0.1187,1,0,3000,4096,1024,327680,630,348,10,52429,630,348,10,52429
20,1357264800670,2013-01-03 21:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357264800670,2013-01-04 03:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357264800670,2013-01-04 03:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357264800670,2013-01-04 03:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357264800670,2013-01-04 03:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357264800670,2013-01-04 03:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357264800670,2013-01-04 03:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357264800670,2013-01-04 03:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357264800670,2013-01-04 03:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357264800670,2013-01-04 03:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357264800670,2013-01-04 03:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357264800670,2013-01-04 11:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357264800670,2013-01-04 11:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357264800670,2013-01-04 11:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357264800670,2013-01-04 11:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357264800670,2013-01-04 11:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357268400670,2013-01-04 01:00:00,5,Running,0.1528,3,0,3000,4096,1024,327680,2091,1212,29,157286,2091,1212,29,157286
22,1357268400670,2013-01-04 01:00:00,5,Running,0.1522,3,0,3000,4096,1024,327680,2060,1217,31,157286,2060,1217,31,157286
23,1357268400670,2013-01-04 01:00:00,5,Running,0.1526,3,0,3000,4096,1024,327680,2078,1209,30,157286,2078,1209,30,157286
24,1357268400670,2013-01-04 01:00:00,5,Running,0.1519,3,0,3000,4096,1024,327680,2043,1196,30,157286,2043,1196,30,157286
25,1357268400670,2013-01-04 01:00:00,5,Running,0.1526,3,0,3000,4096,1024,327680,2082,1220,31,157286,2082,1220,31,157286
16,1357268400670,2013-01-03 22:00:00,4,Running,0.1535,3,0,3000,4096,1024,327680,2140,1227,30,157286,2140,1227,30,157286
17,1357268400670,2013-01-03 22:00:00,4,Running,0.1521,3,0,3000,4096,1024,327680,2057,1221,29,157286,2057,1221,29,157286
18,1357268400670,2013-01-03 22:00:00,4,Running,0.1536,3,0,3000,4096,1024,327680,2143,1217,31,157286,2143,1217,31,157286
19,1357268400670,2013-01-03 22:00:00,4,Running,0.1199,1,0,3000,4096,1024,327680,680,406,9,52429,680,406,9,52429
20,1357268400670,2013-01-03 22:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357268400670,2013-01-04 04:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357268400670,2013-01-04 04:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357268400670,2013-01-04 04:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357268400670,2013-01-04 04:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357268400670,2013-01-04 04:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357268400670,2013-01-04 04:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357268400670,2013-01-04 04:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357268400670,2013-01-04 04:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357268400670,2013-01-04 04:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357268400670,2013-01-04 04:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357268400670,2013-01-04 12:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357268400670,2013-01-04 12:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357268400670,2013-01-04 12:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357268400670,2013-01-04 12:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357268400670,2013-01-04 12:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357272000670,2013-01-04 02:00:00,5,Running,0.1548,3,0,3000,4096,1024,327680,2236,1321,31,157286,2236,1321,31,157286
22,1357272000670,2013-01-04 02:00:00,5,Running,0.1551,3,0,3000,4096,1024,327680,2260,1327,30,157286,2260,1327,30,157286
23,1357272000670,2013-01-04 02:00:00,5,Running,0.1552,3,0,3000,4096,1024,327680,2263,1305,30,157286,2263,1305,30,157286
24,1357272000670,2013-01-04 02:00:00,5,Running,0.1554,3,0,3000,4096,1024,327680,2277,1308,31,157286,2277,1308,31,157286
25,1357272000670,2013-01-04 02:00:00,5,Running,0.1557,3,0,3000,4096,1024,327680,2302,1297,30,157286,2302,1297,30,157286
16,1357272000670,2013-01-03 23:00:00,4,Running,0.1550,3,0,3000,4096,1024,327680,2248,1312,30,157286,2248,1312,30,157286
17,1357272000670,2013-01-03 23:00:00,4,Running,0.1545,3,0,3000,4096,1024,327680,2210,1314,29,157286,2210,1314,29,157286
18,1357272000670,2013-01-03 23:00:00,4,Running,0.1556,3,0,3000,4096,1024,327680,2294,1290,29,157286,2294,1290,29,157286
19,1357272000670,2013-01-03 23:00:00,4,Running,0.1218,1,0,3000,4096,1024,327680,763,432,10,52429,763,432,10,52429
20,1357272000670,2013-01-03 23:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357272000670,2013-01-04 05:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357272000670,2013-01-04 05:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357272000670,2013-01-04 05:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357272000670,2013-01-04 05:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357272000670,2013-01-04 05:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357272000670,2013-01-04 05:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357272000670,2013-01-04 05:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357272000670,2013-01-04 05:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357272000670,2013-01-04 05:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357272000670,2013-01-04 05:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357272000670,2013-01-04 13:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357272000670,2013-01-04 13:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357272000670,2013-01-04 13:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357272000670,2013-01-04 13:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357272000670,2013-01-04 13:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357275600670,2013-01-04 03:00:00,5,Running,0.1573,3,0,3000,4096,1024,327680,2412,1342,29,157286,2412,1342,29,157286
22,1357275600670,2013-01-04 03:00:00,5,Running,0.1564,3,0,3000,4096,1024,327680,2353,1366,30,157286,2353,1366,30,157286
23,1357275600670,2013-01-04 03:00:00,5,Running,0.1575,3,0,3000,4096,1024,327680,2420,1382,31,157286,2420,1382,31,157286
24,1357275600670,2013-01-04 03:00:00,5,Running,0.1569,3,0,3000,4096,1024,327680,2390,1367,30,157286,2390,1367,30,157286
25,1357275600670,2013-01-04 03:00:00,5,Running,0.1561,3,0,3000,4096,1024,327680,2331,1369,30,157286,2331,1369,30,157286
16,1357275600670,2013-01-04 00:00:00,4,Running,0.1563,3,0,3000,4096,1024,327680,2351,1399,30,157286,2351,1399,30,157286
17,1357275600670,2013-01-04 00:00:00,4,Running,0.1559,3,0,3000,4096,1024,327680,2316,1371,31,157286,2316,1371,31,157286
18,1357275600670,2013-01-04 00:00:00,4,Running,0.1566,3,0,3000,4096,1024,327680,2369,1370,31,157286,2369,1370,31,157286
19,1357275600670,2013-01-04 00:00:00,4,Running,0.1225,1,0,3000,4096,1024,327680,792,441,9,52429,792,441,9,52429
20,1357275600670,2013-01-04 00:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357275600670,2013-01-04 06:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357275600670,2013-01-04 06:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357275600670,2013-01-04 06:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357275600670,2013-01-04 06:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357275600670,2013-01-04 06:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357275600670,2013-01-04 06:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357275600670,2013-01-04 06:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357275600670,2013-01-04 06:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357275600670,2013-01-04 06:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357275600670,2013-01-04 06:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357275600670,2013-01-04 14:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357275600670,2013-01-04 14:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357275600670,2013-01-04 14:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357275600670,2013-01-04 14:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357275600670,2013-01-04 14:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357279200670,2013-01-04 04:00:00,5,Running,0.1566,3,0,3000,4096,1024,327680,2367,1375,31,157286,2367,1375,31,157286
22,1357279200670,2013-01-04 04:00:00,5,Running,0.1572,3,0,3000,4096,1024,327680,2409,1385,31,157286,2409,1385,31,157286
23,1357279200670,2013-01-04 04:00:00,5,Running,0.1573,3,0,3000,4096,1024,327680,2414,1380,30,157286,2414,1380,30,157286
24,1357279200670,2013-01-04 04:00:00,5,Running,0.1571,3,0,3000,4096,1024,327680,2403,1388,31,157286,2403,1388,31,157286
25,1357279200670,2013-01-04 04:00:00,5,Running,0.1581,3,0,3000,4096,1024,327680,2445,1388,29,157286,2445,1388,29,157286
16,1357279200670,2013-01-04 01:00:00,4,Running,0.1570,3,0,3000,4096,1024,327680,2401,1398,32,157286,2401,1398,32,157286
17,1357279200670,2013-01-04 01:00:00,4,Running,0.1564,3,0,3000,4096,1024,327680,2356,1417,29,157286,2356,1417,29,157286
18,1357279200670,2013-01-04 01:00:00,4,Running,0.1582,3,0,3000,4096,1024,327680,2453,1410,30,157286,2453,1410,30,157286
19,1357279200670,2013-01-04 01:00:00,4,Running,0.1230,1,0,3000,4096,1024,327680,814,448,10,52429,814,448,10,52429
20,1357279200670,2013-01-04 01:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357279200670,2013-01-04 07:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357279200670,2013-01-04 07:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357279200670,2013-01-04 07:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357279200670,2013-01-04 07:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357279200670,2013-01-04 07:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357279200670,2013-01-04 07:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357279200670,2013-01-04 07:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357279200670,2013-01-04 07:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357279200670,2013-01-04 07:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357279200670,2013-01-04 07:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357279200670,2013-01-04 15:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357279200670,2013-01-04 15:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357279200670,2013-01-04 15:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357279200670,2013-01-04 15:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357279200670,2013-01-04 15:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357282800670,2013-01-04 05:00:00,5,Running,0.1566,3,0,3000,4096,1024,327680,2372,1363,30,157286,2372,1363,30,157286
22,1357282800670,2013-01-04 05:00:00,5,Running,0.1572,3,0,3000,4096,1024,327680,2409,1377,30,157286,2409,1377,30,157286
23,1357282800670,2013-01-04 05:00:00,5,Running,0.1563,3,0,3000,4096,1024,327680,2345,1391,32,157286,2345,1391,32,157286
24,1357282800670,2013-01-04 05:00:00,5,Running,0.1559,3,0,3000,4096,1024,327680,2314,1343,29,157286,2314,1343,29,157286
25,1357282800670,2013-01-04 05:00:00,5,Running,0.1563,3,0,3000,4096,1024,327680,2351,1382,31,157286,2351,1382,31,157286
16,1357282800670,2013-01-04 02:00:00,4,Running,0.1566,3,0,3000,4096,1024,327680,2367,1341,31,157286,2367,1341,31,157286
17,1357282800670,2013-01-04 02:00:00,4,Running,0.1567,3,0,3000,4096,1024,327680,2377,1371,31,157286,2377,1371,31,157286
18,1357282800670,2013-01-04 02:00:00,4,Running,0.1572,3,0,3000,4096,1024,327680,2408,1364,31,157286,2408,1364,31,157286
19,1357282800670,2013-01-04 02:00:00,4,Running,0.1226,1,0,3000,4096,1024,327680,799,468,10,52429,799,468,10,52429
20,1357282800670,2013-01-04 02:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357282800670,2013-01-04 08:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357282800670,2013-01-04 08:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357282800670,2013-01-04 08:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357282800670,2013-01-04 08:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357282800670,2013-01-04 08:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357282800670,2013-01-04 08:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357282800670,2013-01-04 08:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357282800670,2013-01-04 08:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357282800670,2013-01-04 08:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357282800670,2013-01-04 08:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357282800670,2013-01-04 16:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357282800670,2013-01-04 16:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357282800670,2013-01-04 16:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357282800670,2013-01-04 16:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357282800670,2013-01-04 16:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357286400670,2013-01-04 06:00:00,5,Running,0.1552,3,0,3000,4096,1024,327680,2263,1354,31,157286,2263,1354,31,157286
22,1357286400670,2013-01-04 06:00:00,5,Running,0.1553,3,0,3000,4096,1024,327680,2269,1281,33,157286,2269,1281,33,157286
23,1357286400670,2013-01-04 06:00:00,5,Running,0.1545,3,0,3000,4096,1024,327680,2210,1286,31,157286,2210,1286,31,157286
24,1357286400670,2013-01-04 06:00:00,5,Running,0.1563,3,0,3000,4096,1024,327680,2351,1293,31,157286,2351,1293,31,157286
25,1357286400670,2013-01-04 06:00:00,5,Running,0.1545,3,0,3000,4096,1024,327680,2216,1277,30,157286,2216,1277,30,157286
16,1357286400670,2013-01-04 03:00:00,4,Running,0.1561,3,0,3000,4096,1024,327680,2331,1300,29,157286,2331,1300,29,157286
17,1357286400670,2013-01-04 03:00:00,4,Running,0.1555,3,0,3000,4096,1024,327680,2289,1292,30,157286,2289,1292,30,157286
18,1357286400670,2013-01-04 03:00:00,4,Running,0.1562,3,0,3000,4096,1024,327680,2343,1305,29,157286,2343,1305,29,157286
19,1357286400670,2013-01-04 03:00:00,4,Running,0.1221,1,0,3000,4096,1024,327680,774,427,10,52429,774,427,10,52429
20,1357286400670,2013-01-04 03:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357286400670,2013-01-04 09:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357286400670,2013-01-04 09:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357286400670,2013-01-04 09:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357286400670,2013-01-04 09:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357286400670,2013-01-04 09:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357286400670,2013-01-04 09:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357286400670,2013-01-04 09:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357286400670,2013-01-04 09:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357286400670,2013-01-04 09:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357286400670,2013-01-04 09:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357286400670,2013-01-04 17:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357286400670,2013-01-04 17:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357286400670,2013-01-04 17:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357286400670,2013-01-04 17:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357286400670,2013-01-04 17:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357290000670,2013-01-04 07:00:00,5,Running,0.1525,3,0,3000,4096,1024,327680,2077,1230,31,157286,2077,1230,31,157286
22,1357290000670,2013-01-04 07:00:00,5,Running,0.1518,3,0,3000,4096,1024,327680,2042,1228,29,157286,2042,1228,29,157286
23,1357290000670,2013-01-04 07:00:00,5,Running,0.1539,3,0,3000,4096,1024,327680,2170,1216,30,157286,2170,1216,30,157286
24,1357290000670,2013-01-04 07:00:00,5,Running,0.1523,3,0,3000,4096,1024,327680,2064,1196,32,157286,2064,1196,32,157286
25,1357290000670,2013-01-04 07:00:00,5,Running,0.1539,3,0,3000,4096,1024,327680,2169,1222,32,157286,2169,1222,32,157286
16,1357290000670,2013-01-04 04:00:00,4,Running,0.1539,3,0,3000,4096,1024,327680,2167,1245,31,157286,2167,1245,31,157286
17,1357290000670,2013-01-04 04:00:00,4,Running,0.1528,3,0,3000,4096,1024,327680,2090,1228,29,157286,2090,1228,29,157286
18,1357290000670,2013-01-04 04:00:00,4,Running,0.1516,3,0,3000,4096,1024,327680,2032,1239,30,157286,2032,1239,30,157286
19,1357290000670,2013-01-04 04:00:00,4,Running,0.1200,1,0,3000,4096,1024,327680,685,414,11,52429,685,414,11,52429
20,1357290000670,2013-01-04 04:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
